Nome
https://www.geeksforgeeks.org/
https://github.com/ossu/computer-science
https://dl.acm.org/
https://www.lncc.br/404
https://sites.usp.br/lsi/
https://www.intel.com/content/www/us/en/developer/overview.html#gs.mahoc5
https://martinfowler.com/
https://www.google.com.br/search?q=cientistas+da+computa%C3%A7%C3%A3o&es_sm=93&source=lnms&sa=X&ved=0CAYQ_AUoAGoVChMI2brQwLPvyAIVwoyQCh0ufg7H&biw=1366&bih=643&dpr=1
https://www.comciencia.br/
https://www.portalgsti.com.br/profissoes-de-ti/hacker-etico/
https://bitbucket.org/
https://cacm.acm.org/
https://www.sbmac.org.br/
https://startbootstrap.com/themes
https://github.com/
https://en.wikipedia.org/wiki/Genetic_algorithm
https://www.guj.com.br/
https://www.pivotaltracker.com/
https://notabug.org/
https://git-scm.com/
http://poscompedu.esy.es/
https://imasters.com.br/
https://www.sei.cmu.edu/
https://www.devmedia.com.br/
https://www.acm.org/
https://br.spoj.com/
https://www.nature.com/wls/journal-information/
https://www.sbc.org.br/
https://www.seti.org/
https://www.facebook.com/devbrasil/
https://web.mit.edu/
https://www.sbmac.org.br/
https://pt.wikiversity.org/wiki/P%C3%A1gina_principal
